prompt,target
Predict the Tg of the following SMILES: c1(Oc2ccc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)cc2)c(N2C(=O)c3cc(*)ccc3C2=O)cccc1,287
Predict the Tg of the following SMILES: c1c2c(ccc1C(*)=O)C(=O)N(c1ccc(Oc3c(N4C(=O)c5ccc(*)cc5C4=O)cccc3)cc1)C2=O,287
Predict the Tg of the following SMILES: O=C1N(c2ccc(Oc3ccccc3N3C(=O)c4c(ccc(*)c4)C3=O)cc2)C(=O)c2c1cc(C(*)=O)cc2,287
Predict the Tg of the following SMILES: O=C1c2c(cc(*)cc2)C(=O)N1c1ccccc1Oc1ccc(N2C(=O)c3ccc(C(=O)*)cc3C2=O)cc1,287
Predict the Tg of the following SMILES: c1c2c(cc(*)c1)C(=O)N(c1c(Oc3ccc(N4C(=O)c5c(cc(C(*)=O)cc5)C4=O)cc3)cccc1)C2=O,287
Predict the Tg of the following SMILES: c1c(Oc2c(N3C(=O)c4cc(*)ccc4C3=O)cccc2)ccc(N2C(=O)c3ccc(C(*)=O)cc3C2=O)c1,287
Predict the Tg of the following SMILES: c1cc(N2C(=O)c3c(ccc(C(=O)*)c3)C2=O)ccc1Oc1c(N2C(=O)c3cc(*)ccc3C2=O)cccc1,287
Predict the Tg of the following SMILES: c12c(c(O*)ccc1)C(=O)N(c1cccc(C(=O)c3cc(N4C(=O)c5c(cccc5*)C4=O)ccc3)c1)C2=O,234
Predict the Tg of the following SMILES: c1(C(=O)c2cc(N3C(=O)c4c(cccc4*)C3=O)ccc2)cc(N2C(=O)c3cccc(O*)c3C2=O)ccc1,234
Predict the Tg of the following SMILES: c1cc(N2C(=O)c3c(O*)cccc3C2=O)cc(C(=O)c2cc(N3C(=O)c4cccc(*)c4C3=O)ccc2)c1,234
Predict the Tg of the following SMILES: c1c(O*)c2c(cc1)C(=O)N(c1cc(C(=O)c3cccc(N4C(=O)c5c(*)cccc5C4=O)c3)ccc1)C2=O,234
Predict the Tg of the following SMILES: c12c(O*)cccc1C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5c(c(*)ccc5)C4=O)c3)c1)C2=O,234
Predict the Tg of the following SMILES: C1(=O)N(c2cc(C(=O)c3cccc(N4C(=O)c5c(O*)cccc5C4=O)c3)ccc2)C(=O)c2cccc(*)c21,234
Predict the Tg of the following SMILES: c1(O*)cccc2c1C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5c(c(*)ccc5)C4=O)c3)c1)C2=O,234
Predict the Tg of the following SMILES: c12c(cccc1O*)C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5c(*)cccc5C4=O)c3)c1)C2=O,234
Predict the Tg of the following SMILES: c1c(C(=O)c2cccc(N3C(=O)c4c(cccc4O*)C3=O)c2)cccc1N1C(=O)c2c(*)cccc2C1=O,234
Predict the Tg of the following SMILES: c12c(*)cccc1C(=O)N(c1cc(C(=O)c3cc(N4C(=O)c5cccc(O*)c5C4=O)ccc3)ccc1)C2=O,234
Predict the Tg of the following SMILES: c12cc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C)cc5)cc3)C4=O)ccc1C(=O)N(C)C2=O,293
Predict the Tg of the following SMILES: Cc1ccc(Oc2ccc(N3C(=O)c4c(ccc(C(c5cc6c(cc5)C(=O)N(C)C6=O)=O)c4)C3=O)cc2)cc1,293
Predict the Tg of the following SMILES: c1(Oc2ccc(C)cc2)ccc(N2C(=O)c3c(cc(C(=O)c4ccc5c(c4)C(=O)N(C)C5=O)cc3)C2=O)cc1,293
Predict the Tg of the following SMILES: c1c2c(ccc1C(c1cc3c(cc1)C(=O)N(C)C3=O)=O)C(=O)N(c1ccc(Oc3ccc(C)cc3)cc1)C2=O,293
Predict the Tg of the following SMILES: O(c1ccc(C)cc1)c1ccc(N2C(=O)c3cc(C(=O)c4ccc5c(c4)C(=O)N(C)C5=O)ccc3C2=O)cc1,293
Predict the Tg of the following SMILES: Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5cc6c(cc5)C(=O)N(C)C6=O)=O)cc4C3=O)cc2)cc1,293
Predict the Tg of the following SMILES: c1cc(C)ccc1Oc1ccc(N2C(=O)c3c(cc(C(=O)c4ccc5c(c4)C(=O)N(C)C5=O)cc3)C2=O)cc1,293
Predict the Tg of the following SMILES: c1cc(N2C(=O)c3cc(C(c4ccc5c(c4)C(=O)N(C)C5=O)=O)ccc3C2=O)ccc1Oc1ccc(C)cc1,293
Predict the Tg of the following SMILES: C(=O)(c1cc2c(cc1)C(=O)N(C)C2=O)c1cc2c(cc1)C(=O)N(c1ccc(Oc3ccc(C)cc3)cc1)C2=O,293
Predict the Tg of the following SMILES: C1(=O)N(c2ccc(Oc3ccc(C)cc3)cc2)C(=O)c2cc(C(c3cc4c(cc3)C(=O)N(C)C4=O)=O)ccc21,293
Predict the Tg of the following SMILES: O=C1N(c2c(C)cc(C3(c4cc(C)c(N5C(=O)c6c(cc(*)cc6)C5=O)cc4)CCCCC3)cc2)C(=O)c2c1cc(*)cc2,305
Predict the Tg of the following SMILES: Cc1c(N2C(=O)c3c(ccc(*)c3)C2=O)ccc(C2(c3cc(C)c(N4C(=O)c5c(ccc(*)c5)C4=O)cc3)CCCCC2)c1,305
Predict the Tg of the following SMILES: C1(=O)c2cc(*)ccc2C(=O)N1c1ccc(C2(c3cc(C)c(N4C(=O)c5c(cc(*)cc5)C4=O)cc3)CCCCC2)cc1C,305
Predict the Tg of the following SMILES: *c1ccc2c(c1)C(=O)N(c1ccc(C3(c4cc(C)c(N5C(=O)c6c(cc(*)cc6)C5=O)cc4)CCCCC3)cc1C)C2=O,305
Predict the Tg of the following SMILES: C1C(c2cc(C)c(N3C(=O)c4ccc(*)cc4C3=O)cc2)(c2cc(C)c(N3C(=O)c4cc(*)ccc4C3=O)cc2)CCCC1,305
Predict the Tg of the following SMILES: c1(C2(c3cc(C)c(N4C(=O)c5c(ccc(*)c5)C4=O)cc3)CCCCC2)cc(C)c(N2C(=O)c3cc(*)ccc3C2=O)cc1,305
Predict the Tg of the following SMILES: c1(C)c(N2C(=O)c3c(cc(*)cc3)C2=O)ccc(C2(c3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)c(C)c3)CCCCC2)c1,305
Predict the Tg of the following SMILES: N1(c2c(C)cc(C3(c4ccc(N5C(=O)c6cc(*)ccc6C5=O)c(C)c4)CCCCC3)cc2)C(=O)c2c(cc(*)cc2)C1=O,305
Predict the Tg of the following SMILES: O=C1c2ccc(*)cc2C(=O)N1c1ccc(C2(c3cc(C)c(N4C(=O)c5c(cc(*)cc5)C4=O)cc3)CCCCC2)cc1C,305
Predict the Tg of the following SMILES: C1CCC(c2ccc(N3C(=O)c4ccc(*)cc4C3=O)c(C)c2)(c2cc(C)c(N3C(=O)c4c(ccc(*)c4)C3=O)cc2)CC1,305
Predict the Tg of the following SMILES: O=C1c2c(ccc(*)c2)C(=O)N1c1cc(C(F)(F)F)cc(N2C(=O)c3c(ccc(*)c3)C2=O)c1,329
Predict the Tg of the following SMILES: c12c(ccc(*)c1)C(=O)N(c1cc(N3C(=O)c4c(cc(*)cc4)C3=O)cc(C(F)(F)F)c1)C2=O,329
Predict the Tg of the following SMILES: FC(F)(c1cc(N2C(=O)c3cc(*)ccc3C2=O)cc(N2C(=O)c3c(ccc(*)c3)C2=O)c1)F,329
Predict the Tg of the following SMILES: c1c2c(cc(*)c1)C(=O)N(c1cc(N3C(=O)c4c(cc(*)cc4)C3=O)cc(C(F)(F)F)c1)C2=O,329
Predict the Tg of the following SMILES: C(F)(F)(c1cc(N2C(=O)c3c(ccc(*)c3)C2=O)cc(N2C(=O)c3cc(*)ccc3C2=O)c1)F,329
Predict the Tg of the following SMILES: *c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(*)cc4C3=O)cc(C(F)(F)F)c1)C2=O,329
Predict the Tg of the following SMILES: c12c(ccc(*)c1)C(=O)N(c1cc(C(F)(F)F)cc(N3C(=O)c4c(cc(*)cc4)C3=O)c1)C2=O,329
Predict the Tg of the following SMILES: O=C1c2ccc(*)cc2C(=O)N1c1cc(C(F)(F)F)cc(N2C(=O)c3c(cc(*)cc3)C2=O)c1,329
Predict the Tg of the following SMILES: c1c(*)ccc2c1C(=O)N(c1cc(C(F)(F)F)cc(N3C(=O)c4c(cc(*)cc4)C3=O)c1)C2=O,329
Predict the Tg of the following SMILES: FC(c1cc(N2C(=O)c3ccc(*)cc3C2=O)cc(N2C(=O)c3cc(*)ccc3C2=O)c1)(F)F,329
Predict the Tg of the following SMILES: c1c(Oc2ccc(N3C(=O)c4cc(*)ccc4C3=O)cc2)ccc(P(c2ccccc2)(c2ccc(Oc3cccc(N4C(=O)c5ccc(C(C(F)(F)F)(*)C(F)(F)F)cc5C4=O)c3)cc2)=O)c1,220
Predict the Tg of the following SMILES: c1c(N2C(=O)c3c(ccc(C(C(F)(F)F)(*)C(F)(F)F)c3)C2=O)cccc1Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)cc3)cc2)cc1,220
Predict the Tg of the following SMILES: O(c1ccc(P(c2ccccc2)(=O)c2ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1)c1cc(N2C(=O)c3ccc(C(C(F)(F)F)(*)C(F)(F)F)cc3C2=O)ccc1,220
Predict the Tg of the following SMILES: c1cc2c(cc1*)C(=O)N(c1ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5cccc(N6C(=O)c7cc(C(*)(C(F)(F)F)C(F)(F)F)ccc7C6=O)c5)cc4)cc3)cc1)C2=O,220
Predict the Tg of the following SMILES: c1cc(P(c2ccc(Oc3cc(N4C(=O)c5c(cc(C(*)(C(F)(F)F)C(F)(F)F)cc5)C4=O)ccc3)cc2)(c2ccccc2)=O)ccc1Oc1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,220
Predict the Tg of the following SMILES: c12cc(*)ccc1C(=O)N(c1ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5cccc(N6C(=O)c7c(cc(C(C(F)(F)F)(*)C(F)(F)F)cc7)C6=O)c5)cc4)cc3)cc1)C2=O,220
Predict the Tg of the following SMILES: C1(=O)N(c2ccc(Oc3ccc(P(c4ccccc4)(c4ccc(Oc5cccc(N6C(=O)c7c(cc(C(C(F)(F)F)(C(F)(F)F)*)cc7)C6=O)c5)cc4)=O)cc3)cc2)C(=O)c2c1ccc(*)c2,220
Predict the Tg of the following SMILES: FC(C(*)(c1ccc2c(c1)C(=O)N(c1cc(Oc3ccc(P(c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)(c4ccccc4)=O)cc3)ccc1)C2=O)C(F)(F)F)(F)F,220
Predict the Tg of the following SMILES: C(C(*)(c1ccc2c(c1)C(=O)N(c1cc(Oc3ccc(P(c4ccc(Oc5ccc(N6C(=O)c7c(ccc(*)c7)C6=O)cc5)cc4)(c4ccccc4)=O)cc3)ccc1)C2=O)C(F)(F)F)(F)(F)F,220
Predict the Tg of the following SMILES: c1(Oc2ccc(P(=O)(c3ccc(Oc4cc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)ccc4)cc3)c3ccccc3)cc2)ccc(N2C(=O)c3cc(*)ccc3C2=O)cc1,220
Predict the Tg of the following SMILES: C(F)(F)(F)C(C(F)(F)F)(c1cc2c(cc1)C(=O)N(c1cc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(N4C(=O)c5c(ccc(*)c5)C4=O)cc3-c3ccc(-c4ccccc4)cc3)cc1)C2=O)*,285
Predict the Tg of the following SMILES: c1cc(*)cc2c1C(=O)N(c1ccc(-c3c(-c4ccc(-c5ccccc5)cc4)cc(N4C(=O)c5ccc(C(C(F)(F)F)(*)C(F)(F)F)cc5C4=O)cc3)c(-c3ccc(-c4ccccc4)cc3)c1)C2=O,285
Predict the Tg of the following SMILES: FC(C(*)(C(F)(F)F)c1ccc2c(c1)C(=O)N(c1cc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)cc3-c3ccc(-c4ccccc4)cc3)cc1)C2=O)(F)F,285
Predict the Tg of the following SMILES: c1c(N2C(=O)c3c(cc(C(*)(C(F)(F)F)C(F)(F)F)cc3)C2=O)cc(-c2ccc(-c3ccccc3)cc2)c(-c2c(-c3ccc(-c4ccccc4)cc3)cc(N3C(=O)c4cc(*)ccc4C3=O)cc2)c1,285
Predict the Tg of the following SMILES: C(F)(F)(F)C(*)(C(F)(F)F)c1ccc2c(c1)C(=O)N(c1ccc(-c3c(-c4ccc(-c5ccccc5)cc4)cc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c(-c3ccc(-c4ccccc4)cc3)c1)C2=O,285
Predict the Tg of the following SMILES: c1cccc(-c2ccc(-c3cc(N4C(=O)c5ccc(*)cc5C4=O)ccc3-c3c(-c4ccc(-c5ccccc5)cc4)cc(N4C(=O)c5c(cc(C(C(F)(F)F)(C(F)(F)F)*)cc5)C4=O)cc3)cc2)c1,285
Predict the Tg of the following SMILES: FC(F)(F)C(c1cc2c(cc1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)cc3-c3ccc(-c4ccccc4)cc3)c(-c3ccc(-c4ccccc4)cc3)c1)C2=O)(C(F)(F)F)*,285
Predict the Tg of the following SMILES: *C(C(F)(F)F)(c1ccc2c(c1)C(=O)N(c1cc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3-c3ccc(-c4ccccc4)cc3)cc1)C2=O)C(F)(F)F,285
Predict the Tg of the following SMILES: FC(C(C(F)(F)F)(*)c1cc2c(cc1)C(=O)N(c1cc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3-c3ccc(-c4ccccc4)cc3)cc1)C2=O)(F)F,285
Predict the Tg of the following SMILES: c1cc2c(cc1C(C(F)(F)F)(C(F)(F)F)*)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)cc3-c3ccc(-c4ccccc4)cc3)c(-c3ccc(-c4ccccc4)cc3)c1)C2=O,285
Predict the Tg of the following SMILES: c1c(C(=O)c2ccc(N3C(=O)c4c(cc(C(c5ccc6c(c5)C(=O)N(C)C6=O)=O)cc4)C3=O)cc2)ccc(C)c1,288
Predict the Tg of the following SMILES: C1(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(C)C4=O)cc2C(=O)N1c1ccc(C(c2ccc(C)cc2)=O)cc1,288
Predict the Tg of the following SMILES: c1c(C(c2ccc(N3C(=O)c4cc(C(c5cc6c(cc5)C(=O)N(C)C6=O)=O)ccc4C3=O)cc2)=O)ccc(C)c1,288
Predict the Tg of the following SMILES: c1(C(c2ccc(C)cc2)=O)ccc(N2C(=O)c3cc(C(c4ccc5c(c4)C(=O)N(C)C5=O)=O)ccc3C2=O)cc1,288
Predict the Tg of the following SMILES: c1(C(c2cc3c(cc2)C(=O)N(c2ccc(C(c4ccc(C)cc4)=O)cc2)C3=O)=O)ccc2c(c1)C(=O)N(C)C2=O,288
Predict the Tg of the following SMILES: C(=O)(c1ccc2c(c1)C(=O)N(C)C2=O)c1cc2c(cc1)C(=O)N(c1ccc(C(=O)c3ccc(C)cc3)cc1)C2=O,288
Predict the Tg of the following SMILES: C(c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3ccc(C)cc3)cc1)C2=O)(c1cc2c(cc1)C(=O)N(C)C2=O)=O,288
Predict the Tg of the following SMILES: c1(C)ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)=O)cc4C3=O)cc2)=O)cc1,288
Predict the Tg of the following SMILES: O=C(c1ccc(N2C(=O)c3c(cc(C(c4cc5c(cc4)C(=O)N(C)C5=O)=O)cc3)C2=O)cc1)c1ccc(C)cc1,288
Predict the Tg of the following SMILES: C1(=O)c2c(cc(C(=O)c3cc4c(cc3)C(=O)N(c3ccc(C(c5ccc(C)cc5)=O)cc3)C4=O)cc2)C(=O)N1C,288
Predict the Tg of the following SMILES: c1(O*)cccc(Sc2ccc(Oc3cc4c(cc3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7c(ccc(*)c7)C6=O)cc5)cc3)C4=O)cc2)c1,212
Predict the Tg of the following SMILES: C1(=O)c2cc(*)ccc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4cc(Oc5ccc(Sc6cccc(O*)c6)cc5)ccc4C3=O)cc2)cc1,212
Predict the Tg of the following SMILES: c1(N2C(=O)c3c(cc(Oc4ccc(Sc5cc(O*)ccc5)cc4)cc3)C2=O)ccc(Oc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,212
Predict the Tg of the following SMILES: c1c(*)cc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5cc(Oc6ccc(Sc7cccc(O*)c7)cc6)ccc5C4=O)cc3)cc1)C2=O,212
Predict the Tg of the following SMILES: c12cc(Oc3ccc(Sc4cccc(O*)c4)cc3)ccc1C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,212
Predict the Tg of the following SMILES: O=C1N(c2ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)C(=O)c2cc(Oc3ccc(Sc4cc(O*)ccc4)cc3)ccc21,212
Predict the Tg of the following SMILES: C1(=O)c2ccc(Oc3ccc(Sc4cc(O*)ccc4)cc3)cc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,212
Predict the Tg of the following SMILES: S(c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6cc(*)ccc6C5=O)cc4)cc2)C3=O)cc1)c1cc(O*)ccc1,212
Predict the Tg of the following SMILES: c1c(Oc2ccc(Sc3cc(O*)ccc3)cc2)cc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(ccc(*)c5)C4=O)cc3)cc1)C2=O,212
Predict the Tg of the following SMILES: c1cc(N2C(=O)c3c(ccc(*)c3)C2=O)ccc1Oc1ccc(N2C(=O)c3cc(Oc4ccc(Sc5cccc(O*)c5)cc4)ccc3C2=O)cc1,212
Predict the Tg of the following SMILES: c1(N2C(=O)c3cc(C(*)=O)ccc3C2=O)ccccc1Oc1ccccc1N1C(=O)c2c(cc(*)cc2)C1=O,289
Predict the Tg of the following SMILES: c1(Oc2ccccc2N2C(=O)c3c(cc(C(=O)*)cc3)C2=O)c(N2C(=O)c3c(ccc(*)c3)C2=O)cccc1,289
Predict the Tg of the following SMILES: C1(=O)c2c(cc(*)cc2)C(=O)N1c1ccccc1Oc1ccccc1N1C(=O)c2ccc(C(=O)*)cc2C1=O,289
Predict the Tg of the following SMILES: c1cccc(N2C(=O)c3c(ccc(*)c3)C2=O)c1Oc1c(N2C(=O)c3c(ccc(C(*)=O)c3)C2=O)cccc1,289
Predict the Tg of the following SMILES: c1cc(N2C(=O)c3c(cc(*)cc3)C2=O)c(Oc2c(N3C(=O)c4c(ccc(C(=O)*)c4)C3=O)cccc2)cc1,289
Predict the Tg of the following SMILES: c1ccc(Oc2c(N3C(=O)c4cc(*)ccc4C3=O)cccc2)c(N2C(=O)c3c(cc(C(*)=O)cc3)C2=O)c1,289
Predict the Tg of the following SMILES: c1c(*)cc2c(c1)C(=O)N(c1c(Oc3ccccc3N3C(=O)c4cc(C(=O)*)ccc4C3=O)cccc1)C2=O,289
Predict the Tg of the following SMILES: c12ccc(C(=O)*)cc1C(=O)N(c1c(Oc3c(N4C(=O)c5c(cc(*)cc5)C4=O)cccc3)cccc1)C2=O,289
Predict the Tg of the following SMILES: c1(*)ccc2c(c1)C(=O)N(c1c(Oc3c(N4C(=O)c5ccc(C(*)=O)cc5C4=O)cccc3)cccc1)C2=O,289
Predict the Tg of the following SMILES: N1(c2ccccc2Oc2ccccc2N2C(=O)c3ccc(C(=O)*)cc3C2=O)C(=O)c2c(ccc(*)c2)C1=O,289
Predict the Tg of the following SMILES: N1(c2ccc(C)cc2)C(=O)c2cc(C(=O)c3cc4c(cc3)C(=O)N(C)C4=O)ccc2C1=O,353
Predict the Tg of the following SMILES: CN1C(=O)c2c(cc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(C)cc3)C4=O)cc2)C1=O,353
Predict the Tg of the following SMILES: c1cc2c(cc1C(c1cc3c(cc1)C(=O)N(c1ccc(C)cc1)C3=O)=O)C(=O)N(C)C2=O,353
Predict the Tg of the following SMILES: c1(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(C)cc2)C3=O)ccc2c(c1)C(=O)N(C)C2=O,353
Predict the Tg of the following SMILES: c1c(C)ccc(N2C(=O)c3c(ccc(C(=O)c4cc5c(cc4)C(=O)N(C)C5=O)c3)C2=O)c1,353
Predict the Tg of the following SMILES: c1cc(C)ccc1N1C(=O)c2ccc(C(c3cc4c(cc3)C(=O)N(C)C4=O)=O)cc2C1=O,353
Predict the Tg of the following SMILES: N1(c2ccc(C)cc2)C(=O)c2c(ccc(C(c3cc4c(cc3)C(=O)N(C)C4=O)=O)c2)C1=O,353
Predict the Tg of the following SMILES: c1(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(C)cc2)C3=O)ccc2c(c1)C(=O)N(C)C2=O,353
Predict the Tg of the following SMILES: c1cc2c(cc1C(c1ccc3c(c1)C(=O)N(C)C3=O)=O)C(=O)N(c1ccc(C)cc1)C2=O,353
Predict the Tg of the following SMILES: c1c2c(ccc1C(c1cc3c(cc1)C(=O)N(C)C3=O)=O)C(=O)N(c1ccc(C)cc1)C2=O,353
Predict the Tg of the following SMILES: N1(c2ccc(Oc3ccc(N4C(=O)c5c(Oc6ccc(S(=O)(=O)c7cccc(O*)c7)cc6)cccc5C4=O)cc3)cc2)C(=O)c2c(cccc2*)C1=O,267
Predict the Tg of the following SMILES: c1c(Oc2ccc(N3C(=O)c4c(Oc5ccc(S(=O)(c6cccc(O*)c6)=O)cc5)cccc4C3=O)cc2)ccc(N2C(=O)c3c(*)cccc3C2=O)c1,267
Predict the Tg of the following SMILES: O(c1ccc(N2C(=O)c3c(*)cccc3C2=O)cc1)c1ccc(N2C(=O)c3c(Oc4ccc(S(=O)(=O)c5cccc(O*)c5)cc4)cccc3C2=O)cc1,267
Predict the Tg of the following SMILES: c1(O*)cc(S(=O)(=O)c2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7c(c(*)ccc7)C6=O)cc5)cc3)C4=O)cc2)ccc1,267
Predict the Tg of the following SMILES: c1c(Oc2ccc(S(c3cccc(O*)c3)(=O)=O)cc2)c2c(cc1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(*)cccc5C4=O)cc3)cc1)C2=O,267
Predict the Tg of the following SMILES: c1(Oc2ccc(N3C(=O)c4cccc(Oc5ccc(S(=O)(=O)c6cccc(O*)c6)cc5)c4C3=O)cc2)ccc(N2C(=O)c3c(*)cccc3C2=O)cc1,267
Predict the Tg of the following SMILES: N1(c2ccc(Oc3ccc(N4C(=O)c5c(cccc5Oc5ccc(S(=O)(c6cccc(O*)c6)=O)cc5)C4=O)cc3)cc2)C(=O)c2c(c(*)ccc2)C1=O,267
Predict the Tg of the following SMILES: c1c(Oc2ccc(N3C(=O)c4c(cccc4Oc4ccc(S(=O)(c5cccc(O*)c5)=O)cc4)C3=O)cc2)ccc(N2C(=O)c3c(cccc3*)C2=O)c1,267
Predict the Tg of the following SMILES: c1cc2c(c(Oc3ccc(S(=O)(=O)c4cccc(O*)c4)cc3)c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(*)cccc5C4=O)cc3)cc1)C2=O,267
Predict the Tg of the following SMILES: c12c(c(Oc3ccc(S(c4cc(O*)ccc4)(=O)=O)cc3)ccc1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(*)cccc5C4=O)cc3)cc1)C2=O,267
Predict the Tg of the following SMILES: N1(c2c(C)c(C)c(Cc3c(C)c(C)c(N4C(=O)c5cc(*)ccc5C4=O)cc3)cc2)C(=O)c2ccc(*)cc2C1=O,297
Predict the Tg of the following SMILES: c1c(*)ccc2c1C(=O)N(c1ccc(Cc3c(C)c(C)c(N4C(=O)c5c(ccc(*)c5)C4=O)cc3)c(C)c1C)C2=O,297
Predict the Tg of the following SMILES: O=C1N(c2ccc(Cc3c(C)c(C)c(N4C(=O)c5c(cc(*)cc5)C4=O)cc3)c(C)c2C)C(=O)c2cc(*)ccc21,297
Predict the Tg of the following SMILES: c1(*)ccc2c(c1)C(=O)N(c1c(C)c(C)c(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3C)cc1)C2=O,297
Predict the Tg of the following SMILES: c1c(*)cc2c(c1)C(=O)N(c1c(C)c(C)c(Cc3ccc(N4C(=O)c5c(ccc(*)c5)C4=O)c(C)c3C)cc1)C2=O,297
Predict the Tg of the following SMILES: c1c2c(ccc1*)C(=O)N(c1c(C)c(C)c(Cc3c(C)c(C)c(N4C(=O)c5c(ccc(*)c5)C4=O)cc3)cc1)C2=O,297
Predict the Tg of the following SMILES: c1cc2c(cc1*)C(=O)N(c1c(C)c(C)c(Cc3ccc(N4C(=O)c5cc(*)ccc5C4=O)c(C)c3C)cc1)C2=O,297
Predict the Tg of the following SMILES: c1c(*)ccc2c1C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3C)c(C)c1C)C2=O,297
Predict the Tg of the following SMILES: Cc1c(C)c(Cc2c(C)c(C)c(N3C(=O)c4c(ccc(*)c4)C3=O)cc2)ccc1N1C(=O)c2ccc(*)cc2C1=O,297
Predict the Tg of the following SMILES: c1(*)cc2c(cc1)C(=O)N(c1ccc(Cc3c(C)c(C)c(N4C(=O)c5cc(*)ccc5C4=O)cc3)c(C)c1C)C2=O,297
Predict the Tg of the following SMILES: c1c(-n2c(=O)c3c(c(C(F)(F)F)c4c(=O)n(*)c(=O)c4c3)c2=O)cc(C(F)(F)F)c(-c2ccc(*)cc2C(F)(F)F)c1,373
Predict the Tg of the following SMILES: FC(c1c2c(=O)n(*)c(=O)c2cc2c(=O)n(-c3cc(C(F)(F)F)c(-c4c(C(F)(F)F)cc(*)cc4)cc3)c(=O)c12)(F)F,373
Predict the Tg of the following SMILES: FC(F)(F)c1c2c(=O)n(-c3cc(C(F)(F)F)c(-c4c(C(F)(F)F)cc(*)cc4)cc3)c(=O)c2cc2c(=O)n(*)c(=O)c21,373
Predict the Tg of the following SMILES: c1cc(-c2c(C(F)(F)F)cc(*)cc2)c(C(F)(F)F)cc1-n1c(=O)c2cc3c(c(=O)n(*)c3=O)c(C(F)(F)F)c2c1=O,373
Predict the Tg of the following SMILES: FC(F)(c1cc(-n2c(=O)c3c(cc4c(=O)n(*)c(=O)c4c3C(F)(F)F)c2=O)ccc1-c1ccc(*)cc1C(F)(F)F)F,373
Predict the Tg of the following SMILES: *n1c(=O)c2cc3c(c(=O)n(-c4cc(C(F)(F)F)c(-c5c(C(F)(F)F)cc(*)cc5)cc4)c3=O)c(C(F)(F)F)c2c1=O,373
Predict the Tg of the following SMILES: c1(C(F)(F)F)cc(-n2c(=O)c3cc4c(c(=O)n(*)c4=O)c(C(F)(F)F)c3c2=O)ccc1-c1ccc(*)cc1C(F)(F)F,373
